DATETIME,OPEN,HIGH,LOW,CLOSE,VOLUME
2014-01-03 20:32:00,0.82804,0.8280799999999999,0.82791,0.82796,24.0
2014-01-03 20:33:00,0.82795,0.8280200000000001,0.82794,0.82799,14.0
2014-01-03 20:34:00,0.8279799999999999,0.8279799999999999,0.82795,0.8279799999999999,8.0
2014-01-03 20:35:00,0.82799,0.828,0.82796,0.8279700000000001,22.0
2014-01-03 20:36:00,0.8279799999999999,0.82801,0.8279299999999999,0.82794,14.0
2014-01-03 20:37:00,0.8279299999999999,0.8279299999999999,0.8279200000000001,0.8279200000000001,2.0
2014-01-03 20:38:00,0.8279299999999999,0.82795,0.8279200000000001,0.82795,4.0
2014-01-03 20:39:00,0.82794,0.82794,0.82786,0.8279,16.0
2014-01-03 20:40:00,0.82791,0.82795,0.8279,0.82795,17.0
2014-01-03 20:41:00,0.82794,0.82794,0.82791,0.8279299999999999,12.0
2014-01-03 20:42:00,0.8279200000000001,0.82794,0.82788,0.82788,14.0
2014-01-03 20:43:00,0.82789,0.82791,0.82785,0.8278700000000001,13.0
2014-01-03 20:44:00,0.82788,0.8279799999999999,0.82785,0.8279799999999999,28.0
2014-01-03 20:45:00,0.82799,0.8280299999999999,0.8279799999999999,0.828,21.0
2014-01-03 20:46:00,0.82801,0.8280299999999999,0.8279299999999999,0.8280200000000001,36.0
2014-01-03 20:47:00,0.8280299999999999,0.8280299999999999,0.82795,0.828,19.0
2014-01-03 20:48:00,0.82799,0.82811,0.82799,0.82811,18.0
2014-01-03 20:49:00,0.8281,0.82811,0.82809,0.8281,4.0
2014-01-03 20:50:00,0.8281200000000001,0.8281200000000001,0.82805,0.82809,11.0
2014-01-03 20:51:00,0.8280799999999999,0.8281299999999999,0.8280700000000001,0.8281299999999999,12.0
2014-01-03 20:52:00,0.8281,0.82815,0.82809,0.8281200000000001,8.0
2014-01-03 20:53:00,0.82814,0.8281700000000001,0.82814,0.82815,13.0
2014-01-03 20:54:00,0.82814,0.8281799999999999,0.82806,0.82815,35.0
2014-01-03 20:55:00,0.82814,0.8281700000000001,0.82809,0.82811,36.0
2014-01-03 20:56:00,0.8281,0.8282200000000001,0.8280200000000001,0.8280200000000001,47.0
2014-01-03 20:57:00,0.82804,0.82814,0.82804,0.8280700000000001,36.0
2014-01-03 20:58:00,0.8280799999999999,0.82815,0.82805,0.82805,47.0
2014-01-03 20:59:00,0.82806,0.8281,0.8279799999999999,0.8279799999999999,39.0
2014-01-03 21:00:00,0.8279700000000001,0.8279799999999999,0.8279299999999999,0.8279700000000001,34.0
2014-01-03 21:01:00,0.8279799999999999,0.8280200000000001,0.82796,0.828,25.0
2014-01-03 21:02:00,0.82799,0.82799,0.82785,0.82786,51.0
2014-01-03 21:03:00,0.8278700000000001,0.8279,0.8278700000000001,0.82789,22.0
2014-01-03 21:04:00,0.82788,0.82789,0.82785,0.8278700000000001,16.0
2014-01-03 21:05:00,0.82788,0.82791,0.8278399999999999,0.8278399999999999,23.0
2014-01-03 21:06:00,0.82785,0.82785,0.8277899999999999,0.8278200000000001,14.0
2014-01-03 21:07:00,0.82781,0.8278399999999999,0.82781,0.8278200000000001,8.0
2014-01-03 21:08:00,0.82783,0.82783,0.82783,0.82783,1.0
2014-01-03 21:09:00,0.8278,0.8278200000000001,0.8277899999999999,0.82781,6.0
2014-01-03 21:10:00,0.8278200000000001,0.82783,0.82781,0.8278200000000001,7.0
2014-01-03 21:11:00,0.82783,0.82788,0.8278200000000001,0.8278700000000001,12.0
2014-01-03 21:12:00,0.82788,0.82791,0.8278200000000001,0.82783,15.0
2014-01-03 21:13:00,0.82781,0.8279299999999999,0.8277899999999999,0.82791,19.0
2014-01-03 21:14:00,0.8279200000000001,0.82794,0.82775,0.82775,18.0
2014-01-03 21:15:00,0.82776,0.82783,0.82776,0.82783,11.0
2014-01-03 21:16:00,0.8278200000000001,0.8279200000000001,0.8278200000000001,0.8279200000000001,10.0
2014-01-03 21:17:00,0.8279299999999999,0.82795,0.82788,0.82791,12.0
2014-01-03 21:18:00,0.82794,0.82806,0.82794,0.8280299999999999,11.0
2014-01-03 21:19:00,0.82804,0.82805,0.82801,0.8280299999999999,9.0
2014-01-03 21:20:00,0.8280200000000001,0.8280200000000001,0.82794,0.82794,13.0
2014-01-03 21:21:00,0.8279700000000001,0.8279700000000001,0.82791,0.8279200000000001,5.0
2014-01-03 21:22:00,0.8279299999999999,0.8279299999999999,0.82791,0.8279299999999999,5.0
2014-01-03 21:23:00,0.82791,0.82796,0.8279,0.8279,9.0
2014-01-03 21:24:00,0.82791,0.82805,0.8279,0.82801,24.0
2014-01-03 21:25:00,0.828,0.828,0.8279799999999999,0.82799,6.0
2014-01-03 21:26:00,0.82805,0.8280700000000001,0.8279700000000001,0.8279700000000001,13.0
2014-01-03 21:27:00,0.82796,0.82796,0.8279200000000001,0.82795,8.0
2014-01-03 21:28:00,0.82796,0.82796,0.82789,0.82789,12.0
2014-01-03 21:29:00,0.82788,0.8279200000000001,0.8278399999999999,0.82791,14.0
2014-01-03 21:30:00,0.8279,0.8279299999999999,0.8279,0.8279200000000001,9.0
2014-01-03 21:31:00,0.82791,0.82791,0.82789,0.8279,4.0
2014-01-03 21:32:00,0.8279200000000001,0.8279200000000001,0.8278200000000001,0.8278399999999999,10.0
2014-01-03 21:33:00,0.8279,0.82795,0.82785,0.8279,13.0
2014-01-03 21:34:00,0.82788,0.8279200000000001,0.82788,0.8279200000000001,3.0
2014-01-03 21:35:00,0.8279299999999999,0.82794,0.8279299999999999,0.82794,2.0
2014-01-03 21:36:00,0.8279299999999999,0.82794,0.82791,0.82791,6.0
2014-01-03 21:37:00,0.8279200000000001,0.8279200000000001,0.82789,0.82791,5.0
2014-01-03 21:38:00,0.8279200000000001,0.8279200000000001,0.8279,0.8279,5.0
2014-01-03 21:39:00,0.82789,0.82789,0.82781,0.8278399999999999,12.0
2014-01-03 21:40:00,0.8278200000000001,0.8278200000000001,0.82773,0.82773,4.0
2014-01-03 21:41:00,0.8277399999999999,0.8277399999999999,0.82773,0.8277399999999999,3.0
2014-01-03 21:42:00,0.8277100000000001,0.82775,0.8277100000000001,0.82775,5.0
2014-01-03 21:43:00,0.8277700000000001,0.82781,0.82775,0.82776,17.0
2014-01-03 21:44:00,0.82778,0.8278399999999999,0.82776,0.82778,7.0
2014-01-03 21:45:00,0.8277899999999999,0.8278399999999999,0.8277899999999999,0.82783,4.0
2014-01-03 21:46:00,0.8277899999999999,0.8277899999999999,0.8277899999999999,0.8277899999999999,1.0
2014-01-03 21:47:00,0.82776,0.82778,0.8277100000000001,0.8277100000000001,7.0
2014-01-03 21:48:00,0.82773,0.82773,0.8277200000000001,0.8277200000000001,6.0
2014-01-03 21:49:00,0.8277100000000001,0.8277200000000001,0.8276600000000001,0.8276600000000001,10.0
2014-01-03 21:50:00,0.8276100000000001,0.82768,0.8276100000000001,0.8276100000000001,11.0
2014-01-03 21:51:00,0.82762,0.82763,0.8276,0.82763,13.0
2014-01-03 21:52:00,0.8276899999999999,0.82773,0.8276399999999999,0.8276700000000001,19.0
2014-01-03 21:53:00,0.82763,0.8277399999999999,0.8276100000000001,0.82763,27.0
2014-01-03 21:54:00,0.8276399999999999,0.82765,0.8275299999999999,0.82757,10.0
2014-01-03 21:55:00,0.82757,0.8276100000000001,0.82755,0.8276100000000001,7.0
2014-01-03 21:56:00,0.8276,0.8276899999999999,0.8275399999999999,0.8276600000000001,26.0
2014-01-03 21:57:00,0.82763,0.8276899999999999,0.8275899999999999,0.8275899999999999,10.0
2014-01-03 21:58:00,0.82762,0.8277,0.82762,0.8277,8.0
2014-01-03 21:59:00,0.8277,0.8277,0.8277,0.8277,0.0
2014-01-03 22:00:00,0.8277,0.8277,0.8277,0.8277,0.0
2014-01-03 22:01:00,0.8277,0.8277,0.8277,0.8277,0.0
2014-01-03 22:02:00,0.8277,0.8277,0.8277,0.8277,0.0
2014-01-03 22:03:00,0.8277,0.8277,0.8277,0.8277,0.0
2014-01-03 22:04:00,0.8277,0.8277,0.8277,0.8277,0.0
2014-01-03 22:05:00,0.8277,0.8277,0.8277,0.8277,0.0
2014-01-03 22:06:00,0.8277,0.8277,0.8277,0.8277,0.0
2014-01-03 22:07:00,0.8277,0.8277,0.8277,0.8277,0.0
2014-01-03 22:08:00,0.8277,0.8277,0.8277,0.8277,0.0
2014-01-03 22:09:00,0.8277,0.8277,0.8277,0.8277,0.0
2014-01-03 22:10:00,0.8277,0.8277,0.8277,0.8277,0.0
2014-01-03 22:11:00,0.8277,0.8277,0.8277,0.8277,0.0
2014-01-03 22:12:00,0.8277,0.8277,0.8277,0.8277,0.0
2014-01-03 22:13:00,0.8277,0.8277,0.8277,0.8277,0.0
2014-01-03 22:14:00,0.8277,0.8277,0.8277,0.8277,0.0
2014-01-03 22:15:00,0.8277,0.8277,0.8277,0.8277,0.0
2014-01-03 22:16:00,0.8277,0.8277,0.8277,0.8277,0.0
2014-01-03 22:17:00,0.8277,0.8277,0.8277,0.8277,0.0
2014-01-03 22:18:00,0.8277,0.8277,0.8277,0.8277,0.0
2014-01-03 22:19:00,0.8277,0.8277,0.8277,0.8277,0.0
2014-01-03 22:20:00,0.8277,0.8277,0.8277,0.8277,0.0
2014-01-03 22:21:00,0.8277,0.8277,0.8277,0.8277,0.0
2014-01-03 22:22:00,0.8277,0.8277,0.8277,0.8277,0.0
2014-01-03 22:23:00,0.8277,0.8277,0.8277,0.8277,0.0
2014-01-03 22:24:00,0.8277,0.8277,0.8277,0.8277,0.0
2014-01-03 22:25:00,0.8277,0.8277,0.8277,0.8277,0.0
2014-01-03 22:26:00,0.8277,0.8277,0.8277,0.8277,0.0
2014-01-03 22:27:00,0.8277,0.8277,0.8277,0.8277,0.0
2014-01-03 22:28:00,0.8277,0.8277,0.8277,0.8277,0.0
2014-01-03 22:29:00,0.8277,0.8277,0.8277,0.8277,0.0
2014-01-03 22:30:00,0.8277,0.8277,0.8277,0.8277,0.0
2014-01-03 22:31:00,0.8277,0.8277,0.8277,0.8277,0.0
2014-01-03 22:32:00,0.8277,0.8277,0.8277,0.8277,0.0
2014-01-03 22:33:00,0.8277,0.8277,0.8277,0.8277,0.0
2014-01-03 22:34:00,0.8277,0.8277,0.8277,0.8277,0.0
2014-01-03 22:35:00,0.8277,0.8277,0.8277,0.8277,0.0
2014-01-03 22:36:00,0.8277,0.8277,0.8277,0.8277,0.0
2014-01-03 22:37:00,0.8277,0.8277,0.8277,0.8277,0.0
2014-01-03 22:38:00,0.8277,0.8277,0.8277,0.8277,0.0
2014-01-03 22:39:00,0.8277,0.8277,0.8277,0.8277,0.0
2014-01-03 22:40:00,0.8277,0.8277,0.8277,0.8277,0.0
2014-01-03 22:41:00,0.8277,0.8277,0.8277,0.8277,0.0
2014-01-03 22:42:00,0.8277,0.8277,0.8277,0.8277,0.0
2014-01-03 22:43:00,0.8277,0.8277,0.8277,0.8277,0.0
2014-01-03 22:44:00,0.8277,0.8277,0.8277,0.8277,0.0
2014-01-03 22:45:00,0.8277,0.8277,0.8277,0.8277,0.0
2014-01-03 22:46:00,0.8277,0.8277,0.8277,0.8277,0.0
2014-01-03 22:47:00,0.8277,0.8277,0.8277,0.8277,0.0
2014-01-03 22:48:00,0.8277,0.8277,0.8277,0.8277,0.0
2014-01-03 22:49:00,0.8277,0.8277,0.8277,0.8277,0.0
2014-01-03 22:50:00,0.8277,0.8277,0.8277,0.8277,0.0
2014-01-03 22:51:00,0.8277,0.8277,0.8277,0.8277,0.0
2014-01-03 22:52:00,0.8277,0.8277,0.8277,0.8277,0.0
2014-01-03 22:53:00,0.8277,0.8277,0.8277,0.8277,0.0
2014-01-03 22:54:00,0.8277,0.8277,0.8277,0.8277,0.0
2014-01-03 22:55:00,0.8277,0.8277,0.8277,0.8277,0.0
2014-01-03 22:56:00,0.8277,0.8277,0.8277,0.8277,0.0
2014-01-03 22:57:00,0.8277,0.8277,0.8277,0.8277,0.0
2014-01-03 22:58:00,0.8277,0.8277,0.8277,0.8277,0.0
2014-01-03 22:59:00,0.8277,0.8277,0.8277,0.8277,0.0
2014-01-03 23:00:00,0.8277,0.8277,0.8277,0.8277,0.0
2014-01-03 23:01:00,0.8277,0.8277,0.8277,0.8277,0.0
2014-01-03 23:02:00,0.8277,0.8277,0.8277,0.8277,0.0
2014-01-03 23:03:00,0.8277,0.8277,0.8277,0.8277,0.0
2014-01-03 23:04:00,0.8277,0.8277,0.8277,0.8277,0.0
2014-01-03 23:05:00,0.8277,0.8277,0.8277,0.8277,0.0
2014-01-03 23:06:00,0.8277,0.8277,0.8277,0.8277,0.0
2014-01-03 23:07:00,0.8277,0.8277,0.8277,0.8277,0.0
2014-01-03 23:08:00,0.8277,0.8277,0.8277,0.8277,0.0
2014-01-03 23:09:00,0.8277,0.8277,0.8277,0.8277,0.0
2014-01-03 23:10:00,0.8277,0.8277,0.8277,0.8277,0.0
2014-01-03 23:11:00,0.8277,0.8277,0.8277,0.8277,0.0
2014-01-03 23:12:00,0.8277,0.8277,0.8277,0.8277,0.0
2014-01-03 23:13:00,0.8277,0.8277,0.8277,0.8277,0.0
2014-01-03 23:14:00,0.8277,0.8277,0.8277,0.8277,0.0
2014-01-03 23:15:00,0.8277,0.8277,0.8277,0.8277,0.0
2014-01-03 23:16:00,0.8277,0.8277,0.8277,0.8277,0.0
2014-01-03 23:17:00,0.8277,0.8277,0.8277,0.8277,0.0
2014-01-03 23:18:00,0.8277,0.8277,0.8277,0.8277,0.0
2014-01-03 23:19:00,0.8277,0.8277,0.8277,0.8277,0.0
2014-01-03 23:20:00,0.8277,0.8277,0.8277,0.8277,0.0
2014-01-03 23:21:00,0.8277,0.8277,0.8277,0.8277,0.0
2014-01-03 23:22:00,0.8277,0.8277,0.8277,0.8277,0.0
2014-01-03 23:23:00,0.8277,0.8277,0.8277,0.8277,0.0
2014-01-03 23:24:00,0.8277,0.8277,0.8277,0.8277,0.0
2014-01-03 23:25:00,0.8277,0.8277,0.8277,0.8277,0.0
2014-01-03 23:26:00,0.8277,0.8277,0.8277,0.8277,0.0
2014-01-03 23:27:00,0.8277,0.8277,0.8277,0.8277,0.0
2014-01-03 23:28:00,0.8277,0.8277,0.8277,0.8277,0.0
2014-01-03 23:29:00,0.8277,0.8277,0.8277,0.8277,0.0
2014-01-03 23:30:00,0.8277,0.8277,0.8277,0.8277,0.0
2014-01-03 23:31:00,0.8277,0.8277,0.8277,0.8277,0.0
2014-01-03 23:32:00,0.8277,0.8277,0.8277,0.8277,0.0
2014-01-03 23:33:00,0.8277,0.8277,0.8277,0.8277,0.0
2014-01-03 23:34:00,0.8277,0.8277,0.8277,0.8277,0.0
2014-01-03 23:35:00,0.8277,0.8277,0.8277,0.8277,0.0
2014-01-03 23:36:00,0.8277,0.8277,0.8277,0.8277,0.0
2014-01-03 23:37:00,0.8277,0.8277,0.8277,0.8277,0.0
2014-01-03 23:38:00,0.8277,0.8277,0.8277,0.8277,0.0
2014-01-03 23:39:00,0.8277,0.8277,0.8277,0.8277,0.0
2014-01-03 23:40:00,0.8277,0.8277,0.8277,0.8277,0.0
2014-01-03 23:41:00,0.8277,0.8277,0.8277,0.8277,0.0
2014-01-03 23:42:00,0.8277,0.8277,0.8277,0.8277,0.0
2014-01-03 23:43:00,0.8277,0.8277,0.8277,0.8277,0.0
2014-01-03 23:44:00,0.8277,0.8277,0.8277,0.8277,0.0
2014-01-03 23:45:00,0.8277,0.8277,0.8277,0.8277,0.0
2014-01-03 23:46:00,0.8277,0.8277,0.8277,0.8277,0.0
2014-01-03 23:47:00,0.8277,0.8277,0.8277,0.8277,0.0
2014-01-03 23:48:00,0.8277,0.8277,0.8277,0.8277,0.0
2014-01-03 23:49:00,0.8277,0.8277,0.8277,0.8277,0.0
2014-01-03 23:50:00,0.8277,0.8277,0.8277,0.8277,0.0
2014-01-03 23:51:00,0.8277,0.8277,0.8277,0.8277,0.0
2014-01-03 23:52:00,0.8277,0.8277,0.8277,0.8277,0.0
2014-01-03 23:53:00,0.8277,0.8277,0.8277,0.8277,0.0
2014-01-03 23:54:00,0.8277,0.8277,0.8277,0.8277,0.0
2014-01-03 23:55:00,0.8277,0.8277,0.8277,0.8277,0.0
2014-01-03 23:56:00,0.8277,0.8277,0.8277,0.8277,0.0
2014-01-03 23:57:00,0.8277,0.8277,0.8277,0.8277,0.0
2014-01-03 23:58:00,0.8277,0.8277,0.8277,0.8277,0.0
2014-01-03 23:59:00,0.8277,0.8277,0.8277,0.8277,0.0
2014-01-04 00:00:00,0.8277,0.8277,0.8277,0.8277,0.0
2014-01-04 00:01:00,0.8277,0.8277,0.8277,0.8277,0.0
2014-01-04 00:02:00,0.8277,0.8277,0.8277,0.8277,0.0
2014-01-04 00:03:00,0.8277,0.8277,0.8277,0.8277,0.0
2014-01-04 00:04:00,0.8277,0.8277,0.8277,0.8277,0.0
2014-01-04 00:05:00,0.8277,0.8277,0.8277,0.8277,0.0
2014-01-04 00:06:00,0.8277,0.8277,0.8277,0.8277,0.0
2014-01-04 00:07:00,0.8277,0.8277,0.8277,0.8277,0.0
2014-01-04 00:08:00,0.8277,0.8277,0.8277,0.8277,0.0
2014-01-04 00:09:00,0.8277,0.8277,0.8277,0.8277,0.0
2014-01-04 00:10:00,0.8277,0.8277,0.8277,0.8277,0.0
2014-01-04 00:11:00,0.8277,0.8277,0.8277,0.8277,0.0
2014-01-04 00:12:00,0.8277,0.8277,0.8277,0.8277,0.0
2014-01-04 00:13:00,0.8277,0.8277,0.8277,0.8277,0.0
2014-01-04 00:14:00,0.8277,0.8277,0.8277,0.8277,0.0
2014-01-04 00:15:00,0.8277,0.8277,0.8277,0.8277,0.0
2014-01-04 00:16:00,0.8277,0.8277,0.8277,0.8277,0.0
2014-01-04 00:17:00,0.8277,0.8277,0.8277,0.8277,0.0
2014-01-04 00:18:00,0.8277,0.8277,0.8277,0.8277,0.0
2014-01-04 00:19:00,0.8277,0.8277,0.8277,0.8277,0.0
2014-01-04 00:20:00,0.8277,0.8277,0.8277,0.8277,0.0
2014-01-04 00:21:00,0.8277,0.8277,0.8277,0.8277,0.0
2014-01-04 00:22:00,0.8277,0.8277,0.8277,0.8277,0.0
2014-01-04 00:23:00,0.8277,0.8277,0.8277,0.8277,0.0
2014-01-04 00:24:00,0.8277,0.8277,0.8277,0.8277,0.0
2014-01-04 00:25:00,0.8277,0.8277,0.8277,0.8277,0.0
2014-01-04 00:26:00,0.8277,0.8277,0.8277,0.8277,0.0
2014-01-04 00:27:00,0.8277,0.8277,0.8277,0.8277,0.0
2014-01-04 00:28:00,0.8277,0.8277,0.8277,0.8277,0.0
2014-01-04 00:29:00,0.8277,0.8277,0.8277,0.8277,0.0
2014-01-04 00:30:00,0.8277,0.8277,0.8277,0.8277,0.0
2014-01-04 00:31:00,0.8277,0.8277,0.8277,0.8277,0.0
2014-01-04 00:32:00,0.8277,0.8277,0.8277,0.8277,0.0
2014-01-04 00:33:00,0.8277,0.8277,0.8277,0.8277,0.0
2014-01-04 00:34:00,0.8277,0.8277,0.8277,0.8277,0.0
2014-01-04 00:35:00,0.8277,0.8277,0.8277,0.8277,0.0
2014-01-04 00:36:00,0.8277,0.8277,0.8277,0.8277,0.0
2014-01-04 00:37:00,0.8277,0.8277,0.8277,0.8277,0.0
2014-01-04 00:38:00,0.8277,0.8277,0.8277,0.8277,0.0
2014-01-04 00:39:00,0.8277,0.8277,0.8277,0.8277,0.0
2014-01-04 00:40:00,0.8277,0.8277,0.8277,0.8277,0.0
2014-01-04 00:41:00,0.8277,0.8277,0.8277,0.8277,0.0
2014-01-04 00:42:00,0.8277,0.8277,0.8277,0.8277,0.0
2014-01-04 00:43:00,0.8277,0.8277,0.8277,0.8277,0.0
2014-01-04 00:44:00,0.8277,0.8277,0.8277,0.8277,0.0
2014-01-04 00:45:00,0.8277,0.8277,0.8277,0.8277,0.0
2014-01-04 00:46:00,0.8277,0.8277,0.8277,0.8277,0.0
2014-01-04 00:47:00,0.8277,0.8277,0.8277,0.8277,0.0
2014-01-04 00:48:00,0.8277,0.8277,0.8277,0.8277,0.0
2014-01-04 00:49:00,0.8277,0.8277,0.8277,0.8277,0.0
2014-01-04 00:50:00,0.8277,0.8277,0.8277,0.8277,0.0
2014-01-04 00:51:00,0.8277,0.8277,0.8277,0.8277,0.0
2014-01-04 00:52:00,0.8277,0.8277,0.8277,0.8277,0.0
2014-01-04 00:53:00,0.8277,0.8277,0.8277,0.8277,0.0
2014-01-04 00:54:00,0.8277,0.8277,0.8277,0.8277,0.0
2014-01-04 00:55:00,0.8277,0.8277,0.8277,0.8277,0.0
2014-01-04 00:56:00,0.8277,0.8277,0.8277,0.8277,0.0
2014-01-04 00:57:00,0.8277,0.8277,0.8277,0.8277,0.0
2014-01-04 00:58:00,0.8277,0.8277,0.8277,0.8277,0.0
2014-01-04 00:59:00,0.8277,0.8277,0.8277,0.8277,0.0
2014-01-04 01:00:00,0.8277,0.8277,0.8277,0.8277,0.0
2014-01-04 01:01:00,0.8277,0.8277,0.8277,0.8277,0.0
2014-01-04 01:02:00,0.8277,0.8277,0.8277,0.8277,0.0
2014-01-04 01:03:00,0.8277,0.8277,0.8277,0.8277,0.0
2014-01-04 01:04:00,0.8277,0.8277,0.8277,0.8277,0.0
2014-01-04 01:05:00,0.8277,0.8277,0.8277,0.8277,0.0
2014-01-04 01:06:00,0.8277,0.8277,0.8277,0.8277,0.0
2014-01-04 01:07:00,0.8277,0.8277,0.8277,0.8277,0.0
2014-01-04 01:08:00,0.8277,0.8277,0.8277,0.8277,0.0
2014-01-04 01:09:00,0.8277,0.8277,0.8277,0.8277,0.0
2014-01-04 01:10:00,0.8277,0.8277,0.8277,0.8277,0.0
2014-01-04 01:11:00,0.8277,0.8277,0.8277,0.8277,0.0
2014-01-04 01:12:00,0.8277,0.8277,0.8277,0.8277,0.0
2014-01-04 01:13:00,0.8277,0.8277,0.8277,0.8277,0.0
2014-01-04 01:14:00,0.8277,0.8277,0.8277,0.8277,0.0
2014-01-04 01:15:00,0.8277,0.8277,0.8277,0.8277,0.0
2014-01-04 01:16:00,0.8277,0.8277,0.8277,0.8277,0.0
2014-01-04 01:17:00,0.8277,0.8277,0.8277,0.8277,0.0
2014-01-04 01:18:00,0.8277,0.8277,0.8277,0.8277,0.0
